万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量
000001.SZ,000001,20231213,91630000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,45700,39600,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,45700,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91639000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,85300,0,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,85300,4700,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91648000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,85300,0,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,85300,4600,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91657000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,94600,12400,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,94600,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91706000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,94900,12100,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,94900,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91715000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,53600,53400,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,53600,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91724000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,60300,46700,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,60300,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91733000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,60300,47700,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,60300,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91742000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,60300,65100,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,60300,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91751000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,48800,82600,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,48800,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91800000,0,0,0,0,0,,,0,0,0,0,0,94200,94500,0,0,0,0,0,0,0,0,0,52200,79200,0,0,0,0,0,0,0,0,94500,0,0,0,0,0,0,0,0,0,52200,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91809000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,20900,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,20900,27400,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91818000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,25400,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,25400,22700,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91827000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,25400,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,25400,22900,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91836000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,26300,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,26300,28600,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91845000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,36300,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,36300,18600,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91854000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,36300,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,36300,14100,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91903000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,35400,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,35400,15000,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91912000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,36400,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,36400,19100,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91921000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,36400,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,36400,21100,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91939000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,37000,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,37000,22600,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91948000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,40600,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,40600,19000,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,91957000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,42400,0,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,42400,17200,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92000000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,59600,17400,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,59600,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92009000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,69100,13200,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,69100,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92018000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,69200,16000,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,69200,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92027000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,69200,16300,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,69200,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92036000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,69200,19500,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,69200,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92054000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,84200,5500,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,84200,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92103000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,84300,10000,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,84300,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92112000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,86800,7500,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,86800,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92121000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,86800,8300,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,86800,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92130000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,86800,21800,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,86800,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92139000,0,0,0,0,0,,,0,0,0,0,0,94200,94300,0,0,0,0,0,0,0,0,0,86800,22300,0,0,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,86800,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92148000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,102200,0,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,102200,11500,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92157000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,106900,0,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,106900,7000,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92206000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,113900,0,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,113900,200,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92215000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,114300,24700,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,114300,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92224000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,114300,24900,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,114300,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92233000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,115400,25900,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,115400,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92242000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,117000,24900,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,117000,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92251000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,120000,29100,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92300000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,120100,35700,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,120100,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92309000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,135200,23500,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,135200,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92318000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,140300,47700,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,140300,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92327000,0,0,0,0,0,,,0,0,0,0,0,94200,94200,0,0,0,0,0,0,0,0,0,140400,53000,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,140400,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92336000,0,0,0,0,0,,,0,0,0,0,0,94200,94000,0,0,0,0,0,0,0,0,0,189200,0,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,189200,51000,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92345000,0,0,0,0,0,,,0,0,0,0,0,94200,94000,0,0,0,0,0,0,0,0,0,204000,0,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,204000,36700,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92354000,0,0,0,0,0,,,0,0,0,0,0,94200,94000,0,0,0,0,0,0,0,0,0,215400,0,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,215400,26400,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92403000,0,0,0,0,0,,,0,0,0,0,0,94200,94000,0,0,0,0,0,0,0,0,0,247300,1600,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,247300,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92412000,0,0,0,0,0,,,0,0,0,0,0,94200,94000,0,0,0,0,0,0,0,0,0,253100,6300,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,253100,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92421000,0,0,0,0,0,,,0,0,0,0,0,94200,93900,0,0,0,0,0,0,0,0,0,267000,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,267000,112800,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92430000,0,0,0,0,0,,,0,0,0,0,0,94200,93900,0,0,0,0,0,0,0,0,0,301900,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,301900,88400,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92439000,0,0,0,0,0,,,0,0,0,0,0,94200,93900,0,0,0,0,0,0,0,0,0,363100,0,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,363100,39900,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92448000,0,0,0,0,0,,,0,0,0,0,0,94200,93900,0,0,0,0,0,0,0,0,0,403900,39600,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,403900,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92457000,0,0,0,0,0,,,0,0,0,0,0,94200,93900,0,0,0,0,0,0,0,0,0,436800,76400,0,0,0,0,0,0,0,0,93900,0,0,0,0,0,0,0,0,0,436800,0,0,0,0,0,0,0,0,0,0,0,0,0
000001.SZ,000001,20231213,92500000,93800,0,0,288,0,,,508300,4767854,93800,93800,93800,94200,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,96000,66600,5400,146000,92900,163900,458200,254200,142500,134400,93800,93700,93600,93500,93400,93300,93200,93100,93000,92900,191500,114400,182000,193100,39900,106600,128600,162300,194900,21300,98500,89900,8584018,3741900
000001.SZ,000001,20231213,92500000,93800,0,0,288,0,,,508300,4767854,93800,93800,93800,94200,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,96000,66600,5400,146000,92900,163900,458200,254200,142500,134400,93800,93700,93600,93500,93400,93300,93200,93100,93000,92900,191500,114400,182000,193100,39900,106600,128600,162300,194900,21300,98500,89900,8584018,3741900
000001.SZ,000001,20231213,93000000,93900,0,0,320,0,,,548800,5147835,93900,93800,93800,94200,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,88400,83900,40400,88100,112400,249600,462800,254800,146800,135400,93800,93700,93600,93500,93400,93300,93200,93100,93000,92900,188400,116300,189700,245700,113400,125900,142600,226000,231400,21300,98400,90200,8744818,4096600
000001.SZ,000001,20231213,93000000,93900,0,0,320,0,,,548800,5147835,93900,93800,93800,94200,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,88400,83900,40400,88100,112400,249600,462800,254800,146800,135400,93800,93700,93600,93500,93400,93300,93200,93100,93000,92900,188400,116300,189700,245700,113400,125900,142600,226000,231400,21300,98400,90200,8744818,4096600
000001.SZ,000001,20231213,93003000,93800,0,0,525,0,,,1221800,11461522,93900,93700,93800,94200,93800,93900,94000,94100,94200,94300,94400,94500,94600,94700,7700,37900,105900,324900,124200,127400,310200,522000,252600,165700,93700,93600,93500,93400,93300,93200,93100,93000,92900,92800,214400,342900,548100,407100,258900,276500,357200,329000,26600,80300,98200,90900,9973918,5655800
000001.SZ,000001,20231213,93006000,93800,0,0,567,0,,,1258200,11803098,93900,93700,93800,94200,93800,93900,94000,94100,94200,94300,94400,94500,94600,94700,41100,30200,83400,330900,129500,129400,340200,539000,255600,165700,93700,93600,93500,93400,93300,93200,93100,93000,92900,92800,216400,347400,559600,416100,261900,285900,362000,338200,27000,80800,98200,90900,10149918,5795000
000001.SZ,000001,20231213,93009000,93800,0,0,604,0,,,1349600,12660123,93900,93700,93800,94200,93800,93900,94000,94100,94200,94300,94400,94500,94600,94700,14200,25000,83400,330900,129500,133200,340200,543600,255600,165700,93700,93600,93500,93400,93300,93200,93100,93000,92900,92800,186100,347400,560100,414400,269900,285900,362000,338200,27000,80800,98200,90900,10148318,5765400
000001.SZ,000001,20231213,93012000,93900,0,0,661,0,,,1506000,14125820,93900,93700,93800,94200,93900,94000,94100,94200,94300,94400,94500,94600,94700,94800,23300,62600,330900,129600,134500,345200,543600,255600,165700,174400,93800,93700,93600,93500,93400,93300,93200,93100,93000,92900,14400,60900,347400,560100,414400,274900,285900,362000,338200,27400,98200,90800,10117718,5663500
000001.SZ,000001,20231213,93015000,93800,0,0,685,0,,,1550900,14547139,93900,93700,93800,94200,93800,93900,94000,94100,94200,94300,94400,94500,94600,94700,23500,14500,62600,307500,129600,134500,345200,543600,255600,165700,93700,93600,93500,93400,93300,93200,93100,93000,92900,92800,72600,347400,560100,415000,276600,285900,362000,338200,27400,80800,98200,90800,10123418,5661900
000001.SZ,000001,20231213,93018000,93700,0,0,742,0,,,1601700,15023180,93900,93700,93800,94200,93800,93900,94000,94100,94200,94300,94400,94500,94600,94700,38300,16000,62600,307500,129600,134600,345200,543600,255600,165700,93700,93600,93500,93400,93300,93200,93100,93000,92900,92800,27800,348400,560100,415800,276600,285900,362000,343200,27400,80900,98200,90800,10140918,5624200
000001.SZ,000001,20231213,93021000,93700,0,0,770,0,,,1625000,15241575,93900,93700,93800,94200,93800,93900,94000,94100,94200,94300,94400,94500,94600,94700,75800,38800,62600,307500,129600,134600,345300,543600,255600,165700,93700,93600,93500,93400,93300,93200,93100,93000,92900,92800,18000,348400,560100,415800,276600,285900,362000,344200,27400,80900,98200,90800,10212818,5617300
000001.SZ,000001,20231213,93024000,93700,0,0,829,0,,,1673700,15697954,93900,93600,93800,94200,93800,93900,94000,94100,94200,94300,94400,94500,94600,94700,69100,38700,62600,304900,129600,154600,345300,543500,255600,165700,93700,93600,93500,93400,93300,93200,93100,93000,92900,92800,6800,351800,560200,415800,294800,285900,362000,345200,27100,80900,98200,90800,10226818,5628500
000001.SZ,000001,20231213,93027000,93700,0,0,867,0,,,1760000,16506124,93900,93600,93800,94200,93700,93800,93900,94000,94100,94200,94300,94400,94500,94600,10000,63400,38700,62600,304900,129600,154600,345300,543600,255600,93600,93500,93400,93300,93200,93100,93000,92900,92800,92700,300000,560400,416800,296800,290000,362000,347200,27100,80900,13700,98200,90800,10234718,5586000
000001.SZ,000001,20231213,93030000,93700,0,0,885,0,,,1804200,16920008,93900,93600,93800,94200,93700,93800,93900,94000,94100,94200,94300,94400,94500,94600,13200,43800,38700,66300,306800,126700,154500,345300,543600,255600,93600,93500,93400,93300,93200,93100,93000,92900,92800,92700,279700,557400,416800,296800,290000,362000,347200,27100,80600,13700,98200,90800,10245018,5563700
000001.SZ,000001,20231213,93033000,93700,0,0,896,0,,,1816600,17036194,93900,93600,93800,94200,93700,93800,93900,94000,94100,94200,94300,94400,94500,94600,14000,43900,38700,66300,306800,124900,154500,345300,543600,255600,93600,93500,93400,93300,93200,93100,93000,92900,92800,92700,277800,560100,417100,296800,290000,362000,348200,27100,80600,13800,98200,90800,10245818,5567300
000001.SZ,000001,20231213,93036000,93600,0,0,912,0,,,1829500,17156954,93900,93600,93800,94200,93700,93800,93900,94000,94100,94200,94300,94400,94500,94600,17900,43900,42800,78500,306800,124900,154500,345300,543600,255700,93600,93500,93400,93300,93200,93100,93000,92900,92800,92700,260100,562000,417600,296800,292700,362000,348200,27100,80600,13800,98200,90800,10267018,5550400
000001.SZ,000001,20231213,93039000,93600,0,0,974,0,,,1984100,18604028,93900,93600,93800,94200,93700,93800,93900,94000,94100,94200,94300,94400,94500,94600,20500,39200,42800,78800,306800,124900,154500,345300,543600,255700,93600,93500,93400,93300,93200,93100,93000,92900,92800,92700,122400,562300,417300,296800,292700,362000,348200,27100,102600,13800,98200,90700,10267218,5435500
000001.SZ,000001,20231213,93042000,93700,0,0,1003,0,,,2010400,18850433,93900,93600,93800,94200,93700,93800,93900,94000,94100,94200,94300,94400,94500,94600,1100,38900,52800,82800,306800,126900,154500,345300,543600,255700,93600,93500,93400,93300,93200,93100,93000,92900,92800,92700,120500,562900,417300,296900,293700,362000,348200,27100,103600,13800,98200,90700,10263818,5447100
000001.SZ,000001,20231213,93045000,93600,0,0,1008,0,,,2012500,18870094,93900,93600,93800,94200,93700,93800,93900,94000,94100,94200,94300,94400,94500,94600,53700,38900,52800,69700,306800,126900,154500,345300,543600,255700,93600,93500,93400,93300,93200,93100,93000,92900,92800,92700,121000,562900,416700,300400,293700,368000,348200,27100,103600,13800,98100,90700,10313518,5456900
000001.SZ,000001,20231213,93048000,93600,0,0,1046,0,,,2101200,19700337,93900,93600,93800,94200,93700,93800,93900,94000,94100,94200,94300,94400,94500,94600,97500,35900,52800,69700,310600,126900,154500,345300,543600,255700,93600,93500,93400,93300,93200,93100,93000,92900,92800,92700,43200,564100,387500,302600,293700,368000,348200,27100,103600,13800,98100,90700,10360118,5354800
000001.SZ,000001,20231213,93051000,93600,0,0,1088,0,,,2155200,20205766,93900,93500,93800,94200,93600,93700,93800,93900,94000,94100,94200,94300,94400,94500,6100,115700,36000,52400,69700,311800,125900,154500,345300,543600,93500,93400,93300,93200,93100,93000,92900,92800,92700,92600,571200,387500,302600,293700,373000,348200,27100,103600,13800,81900,98100,90600,10386118,5323700
000001.SZ,000001,20231213,93054000,93600,0,0,1108,0,,,2183800,20473491,93900,93500,93800,94200,93600,93700,93800,93900,94000,94100,94200,94300,94400,94500,14700,113100,36000,52400,69700,311800,125900,154500,345300,543600,93500,93400,93300,93200,93100,93000,92900,92800,92700,92600,571400,387500,302600,293700,374000,348400,27100,103200,13800,81900,98100,90600,10401618,5324500
000001.SZ,000001,20231213,93057000,93600,0,0,1124,0,,,2205800,20679376,93900,93500,93800,94200,93600,93700,93800,93900,94000,94100,94200,94300,94400,94500,112700,113100,36000,52600,69900,311800,125900,154500,345300,543600,93500,93400,93300,93200,93100,93000,92900,92800,92700,92600,568400,387500,300900,293700,389000,350000,27100,103200,13800,81900,98100,90700,10515618,5336300
