时间,交易所委托号,委托类型,委托代码,委托价格,委托数量
93610330,3570956,0,B,169600,100
93610340,3571028,0,B,169600,100
93610340,3571047,0,B,169600,100
93610340,3571048,0,B,169600,100
93610340,3571050,0,B,169600,100
93610350,3571060,0,B,169600,200
93610350,3571061,0,B,169600,100
93610350,3571070,0,B,169600,100
93610350,3571071,0,B,169600,100
93610400,3571275,0,B,169600,100
93610400,3571295,0,B,169600,100
93610410,3571323,0,B,169600,100
93610410,3571324,0,B,169600,100
93610410,3571333,0,B,169600,200
93610410,3571355,0,B,169600,100
93610430,3571430,0,B,169400,100
93610430,3571461,0,S,169800,100
93610510,3571793,0,B,169600,100
93610520,3571825,0,S,169600,200
93610530,3571885,0,B,169600,100
93610540,3571925,0,B,169600,100
93610540,3571926,0,B,169600,100
93610540,3571931,0,B,169600,100
93610590,3572146,0,B,169600,100
93610590,3572147,0,B,169600,100
93610610,3572262,0,S,169500,300
93610610,3572292,0,S,169900,200
93610640,3572450,0,S,169600,200
93611090,3574322,0,B,169500,500
93611100,3574368,0,B,169700,700
93611490,3575903,0,S,169700,200
93611510,3576127,0,S,169700,200
93613020,3584022,0,S,169700,400
93613600,3587374,0,S,169700,200
93614030,3589575,0,S,169700,200
93616340,3602486,0,S,169600,400
93616340,3602499,0,S,169600,2900
93616340,3602526,0,S,169600,800
93616470,3603308,0,S,169500,500
93616690,3604713,0,S,169700,100
93619100,3617082,0,B,169300,200
93619280,3617981,0,B,169000,1000
93619860,3621102,0,B,169700,100
93620070,3621999,0,S,169700,100
93620070,3622005,0,S,169700,200
93620070,3622019,0,S,169700,200
93620070,3622022,0,S,169700,300
93620080,3622038,0,S,169700,100
93620080,3622049,0,S,169700,300
93621650,3629586,0,B,169400,100
93623190,3636883,0,S,169200,1000
93623190,3636904,0,B,169200,100
93623190,3636906,0,B,169200,100
93623240,3637144,0,B,169300,100
93623340,3637624,0,B,169300,100
93623350,3637681,0,S,169600,100
93624190,3641183,0,S,169600,200
93624980,3645609,0,S,169700,800
93624980,3645623,0,S,169600,100
93625430,3648266,0,B,169000,200
93625440,3648315,0,S,169600,400
93625440,3648325,0,S,169600,400
93625550,3648916,0,S,169600,200
93625830,3650116,0,B,169100,200
93628580,3664789,0,S,169600,100
93628800,3665740,0,B,169200,400
93629060,3666827,0,S,169600,200
93629060,3666857,0,S,169600,200
93629100,3667008,0,S,169600,300
93629100,3667018,0,S,169600,200
93629100,3667030,0,S,169600,200
93629110,3667038,0,S,169600,200
93629110,3667048,0,B,168200,200
93629120,3667118,0,S,169600,100
93629460,3668496,0,S,168900,200
93631170,3677795,0,B,169100,100
93631560,3680389,0,S,169200,200
93631560,3680471,0,S,169500,100
93633340,3689451,0,B,169200,100
93633900,3692735,0,S,169500,600
93633920,3692849,0,B,165000,3900
93633940,3692996,0,B,168800,4000
93634420,3696110,0,S,169100,300
93634600,3697251,0,S,169500,200
93634610,3697315,0,B,169100,100
93634700,3697737,0,B,169100,200
93634700,3697740,0,B,169100,100
93634700,3697746,0,B,169100,100
93634710,3697816,0,B,169100,100
93638650,3718178,0,S,169000,300
93638660,3718202,0,S,169500,400
93638660,3718204,0,S,169500,100
93638660,3718205,0,S,169500,100
93642540,3736813,0,B,164000,3500
93643220,3739998,0,B,160100,2000
93644640,3745669,0,B,169100,2000
93644670,3745790,0,S,169000,200
93646650,3755564,0,B,169200,100
93647300,3758399,0,S,169500,600
93647300,3758400,0,S,169500,200
93647300,3758406,0,S,169500,300
93647300,3758408,0,S,169500,200
93647300,3758409,0,S,169500,300
93647300,3758411,0,S,169500,200
93647310,3758413,0,S,169500,100
93651670,3779656,0,S,169400,1500
93652520,3784138,0,S,169400,300
93652620,3784615,0,S,169400,100
93652630,3784628,0,S,169500,100
93653970,3790184,0,S,169400,700
93653980,3790213,0,B,168200,300
93655600,3799107,0,S,169200,500
93655630,3799324,0,S,169200,100
93656110,3801348,0,S,169200,600
93656110,3801385,0,S,169200,300
93658560,3813548,0,S,169200,300
93658570,3813566,0,S,169100,2400
93658570,3813569,0,S,169100,300
93658570,3813571,0,S,169100,600
93658570,3813580,0,S,169100,200
93658570,3813587,0,S,169100,300
93658570,3813591,0,S,169100,100
93658570,3813593,0,S,169100,3500
93658790,3814534,0,B,169300,100
93658940,3815009,0,B,167500,600
93658980,3815128,0,B,169300,100
93659060,3815416,0,S,169200,200
93659190,3816034,0,B,167100,200
93659310,3816461,0,S,169100,100
93700120,3819532,0,S,169300,700
93700350,3820823,0,S,169400,8300
93700860,3823866,0,B,169000,100
93700900,3824057,0,B,169000,300
93700990,3824499,0,B,169000,100
93701020,3824578,0,B,169000,100
93701180,3825454,0,B,169000,100
93701580,3827517,0,S,169000,100
93701580,3827522,0,S,169100,200
93701870,3828699,0,B,169400,5000
93704570,3844402,0,S,169200,200
93704580,3844445,0,S,169400,400
93705070,3847049,0,S,169200,200
93705110,3847434,0,S,169200,300
93705120,3847450,0,S,169200,200
93705120,3847464,0,S,169200,200
93705120,3847468,0,S,169200,200
93705120,3847475,0,S,169200,100
93705120,3847481,0,S,169200,200
93705150,3847684,0,B,169100,600
93705610,3850143,0,B,155000,100
93706400,3854579,0,B,168800,1000
93707340,3860431,0,B,168200,700
93708340,3865697,0,S,169100,100
93710000,3874441,0,S,169100,600
93711320,3881591,0,B,168200,100
93715740,3903245,0,B,168500,700
93716240,3906259,0,B,169200,3000
93716290,3906530,0,B,169200,1300
93716490,3907515,0,S,169200,200
93716490,3907526,0,S,169200,200
93716490,3907530,0,S,169200,300
93716530,3907686,0,S,169200,200
93716540,3907803,0,S,169200,200
93716580,3908004,0,S,169400,100
93717020,3910404,0,S,169400,900
93717030,3910427,0,S,169300,500
93717030,3910453,0,S,169200,200
93717030,3910455,0,S,169200,300
93717040,3910482,0,S,169200,1400
93717040,3910486,0,S,169200,1400
93717040,3910525,0,S,169200,400
93719570,3924866,0,S,169200,100
93719680,3925378,0,S,169200,500
93719830,3925938,0,B,169100,100
93720070,3927049,0,S,169200,200
93720080,3927112,0,S,169200,200
93720080,3927118,0,S,169200,200
93720080,3927133,0,S,169200,300
93720090,3927224,0,S,169200,200
93720170,3927786,0,S,169200,500
93720560,3929556,0,S,169100,500
93720610,3929757,0,S,169200,500
93720780,3930327,0,S,169200,600
93720780,3930330,0,S,169200,600
93721110,3931749,0,S,169200,300
93721120,3931802,0,S,169200,500
93721120,3931806,0,S,169200,1000
93721310,3932804,0,S,169200,300
93721310,3932805,0,S,169200,300
93721590,3934359,0,S,169200,500
93721610,3934583,0,S,169200,600
93721610,3934586,0,S,169200,1300
93721610,3934587,0,S,169200,800
93721610,3934588,0,S,169200,600
93722550,3939639,0,S,169000,500
93722550,3939658,0,S,169000,1300
93722580,3939778,0,S,169000,300
93722580,3939804,0,S,168900,700
93722590,3939871,0,S,169200,200
93723120,3942099,0,S,169000,200
93723120,3942149,0,S,169000,200
93723130,3942168,0,S,169000,400
93723130,3942170,0,S,169000,200
93723130,3942171,0,S,169000,200
93723130,3942199,0,S,169000,200
93723460,3943424,0,B,169100,3000
93723460,3943444,0,S,169100,100
93723460,3943446,0,S,169100,600
93723460,3943448,0,S,169100,900
93723460,3943451,0,S,169100,300
93723510,3943551,0,S,169000,300
93723540,3943652,0,S,169100,100
93723630,3944026,0,S,169100,100
93725550,3954690,0,B,168900,3400
93725550,3954700,0,S,168800,1400
93725620,3955097,0,S,168900,100
93726390,3958966,0,B,169000,300
93726670,3959938,0,B,167200,2500
93728210,3967418,0,B,169000,800
93730340,3977026,0,B,168900,1000
93730350,3977077,0,S,169100,100
93730870,3979974,0,B,167200,1000
93730980,3980422,0,S,172500,1000
93731210,3981662,0,B,168900,100
93731640,3983788,0,S,169100,100
93731650,3983835,0,S,169100,100
93732050,3986111,0,S,169100,1100
93734580,3998403,0,S,169000,200
93734630,3998717,0,S,169100,200
93735350,4001691,0,S,172500,700
93735550,4002528,1,S,10000,200
93735550,4002540,0,S,169000,400
93735840,4003497,0,B,169000,300
93735840,4003504,0,S,169000,300
93735970,4004052,0,B,168900,200
93736480,4006571,0,S,171500,1800
93736620,4007557,0,B,168900,1000
93737020,4009598,0,B,168500,300
93737050,4009719,0,B,168000,100
93737970,4014177,0,B,169100,1000
93738240,4015359,0,B,169000,3000
93738240,4015367,0,B,169100,100
93738250,4015384,0,B,169100,100
93738250,4015413,0,B,169100,200
93738260,4015437,0,B,169100,100
93738260,4015456,0,B,169100,100
93738270,4015486,0,B,169400,200
93738280,4015519,0,B,169100,100
93738320,4015661,0,B,169200,400
93738330,4015696,0,B,169500,400
93738550,4016651,0,B,169200,300
93738770,4017701,0,B,169100,200
93738770,4017702,0,B,169200,300
93738770,4017704,0,B,169200,200
93738820,4017834,0,B,169500,200
93740570,4027124,0,B,169200,200
93740590,4027198,0,S,169200,200
93740590,4027226,0,S,169200,100
93743500,4041056,0,S,200000,400
93744210,4045101,0,S,169200,200
93744220,4045135,0,S,169200,200
93744240,4045215,0,S,169200,300
93744240,4045216,0,S,169200,200
93744250,4045234,0,S,169200,300
93744250,4045242,0,S,169200,200
93744250,4045278,0,S,169200,400
93744580,4046551,0,B,168900,600
93744700,4046962,0,S,187200,1000
93744870,4047761,0,B,161600,900
93746220,4054374,0,S,168600,100
93746230,4054421,0,S,169000,500
93746570,4056462,0,S,169000,200
93751750,4080307,0,B,168800,2000
93754070,4089614,0,B,168000,1000
93754070,4089681,0,S,169100,2500
93755610,4098149,0,S,169100,100
93756040,4099931,0,S,169100,200
93756080,4100182,0,S,169100,200
93756090,4100229,0,S,169100,300
93756090,4100231,0,S,169100,900
93756150,4100521,0,S,169100,200
93757820,4107832,0,S,169000,2500
93757830,4107883,0,S,168900,300
93757830,4107893,0,S,168900,1900
93757830,4107899,0,S,168900,200
93758540,4111310,0,S,169000,200
93758550,4111330,0,S,168900,2400
93758550,4111346,0,S,169000,100
93758550,4111376,0,S,169000,200
93758560,4111392,0,S,168900,100
93758650,4111919,0,S,169000,100
93759120,4113911,0,S,168900,200
93759140,4114037,0,S,168900,300
93759140,4114038,0,S,168900,900
93759270,4114691,0,S,168900,200
93759350,4115076,0,S,168900,200
93800920,4123113,0,B,168800,100
93800920,4123141,0,S,168800,200
93800920,4123145,0,S,168800,200
93800920,4123149,0,S,168800,200
93800920,4123153,0,S,168800,200
93800920,4123155,0,S,168800,200
93800920,4123157,0,S,168800,200
93800920,4123159,0,S,168800,300
93800920,4123164,0,S,168800,200
93800920,4123166,0,S,168800,200
93800930,4123177,0,S,168800,8900
93800950,4123241,0,B,168600,600
93800950,4123242,0,B,168600,800
93800970,4123315,0,B,168800,100
93801030,4123556,0,B,169000,100
93801350,4125272,0,B,169000,100
93801410,4125688,0,B,169000,100
93801410,4125690,0,B,169000,100
93801510,4126057,0,B,169000,100
93801560,4126323,0,S,168900,300
93801580,4126373,0,S,168900,100
93801590,4126474,0,S,168900,100
93802110,4128327,0,S,168900,300
93802110,4128362,0,S,168900,200
93802120,4128367,0,S,168900,100
93802120,4128368,0,S,168900,200
93803130,4132481,0,B,168600,500
93803160,4132698,0,B,168600,100
93804230,4140504,0,B,169100,200
93806080,4153625,0,S,176000,400
93806090,4153706,0,B,168700,1100
93808240,4168378,0,S,168900,100
93808250,4168416,0,S,168800,100
93808250,4168417,0,S,168800,100
93808270,4168540,0,B,168500,100
93809860,4177911,0,B,168900,700
93809870,4177970,0,S,168800,100
93809880,4177982,0,B,168800,100
93810330,4180404,0,B,168600,600
93810600,4182198,0,S,168700,100
93810760,4183199,0,S,168900,2200
93810960,4184194,0,B,168600,200
93811180,4185639,0,B,168800,100
93812090,4189809,0,B,168800,600
93812470,4192243,0,S,170700,1000
93813430,4198070,0,B,168800,1100
93813430,4198092,0,S,168800,100
93813440,4198129,0,S,168800,1700
93813520,4198598,0,B,168600,700
93814550,4203445,0,B,168700,1200
93814800,4204280,0,B,168900,500
93815130,4205665,0,B,168700,700
93815260,4206212,0,B,168700,200
93816680,4214503,0,B,168700,100
93816690,4214553,0,S,168800,100
93816690,4214561,0,B,168800,3800
93816690,4214576,0,B,168900,1800
93816700,4214596,0,B,168900,900
93816730,4214864,0,B,169000,100
93816750,4214918,0,B,168900,300
93816750,4214966,0,B,169000,100
93816780,4215021,0,B,168900,100
93816780,4215037,0,B,169000,100
93816800,4215105,0,B,168900,200
93816810,4215149,0,B,168900,300
93816830,4215273,0,B,169000,600
93816830,4215279,0,B,169000,100
93816830,4215280,0,B,169000,300
93816830,4215281,0,B,169000,200
93816830,4215282,0,B,169000,300
93816830,4215289,0,B,169000,100
93816830,4215290,0,B,169000,100
93816890,4215560,0,B,168900,200
93816890,4215563,0,B,168900,200
93816890,4215569,0,B,169000,200
93816890,4215575,0,B,168900,100
93816950,4216020,0,B,168900,100
93817490,4218798,0,B,168800,100
93817510,4218838,0,B,169200,300
93817510,4218889,0,B,169200,1200
93817520,4218899,0,B,168900,300
93817520,4218906,0,B,169100,2500
93818390,4222582,0,B,168900,5000
93818440,4222849,0,B,169100,100
93818440,4222850,0,B,169100,500
93819580,4229401,0,B,169200,100
93819600,4229462,0,B,169200,8400
93819610,4229500,0,B,169300,100
93819610,4229547,0,B,169200,100
93819620,4229552,0,S,169200,100
93819620,4229567,0,B,169200,8400
93820200,4232203,0,S,169300,200
93820210,4232245,0,B,169300,600
93820220,4232260,0,B,169300,100
93822580,4242353,0,S,169300,500
93822580,4242356,0,S,169300,200
93822580,4242371,0,S,169300,300
93822840,4243280,0,B,169900,500
93823060,4244019,0,B,169100,100
93823370,4245365,0,B,169300,100
93823420,4245570,0,B,169300,100
93823880,4247611,0,B,169300,200
93823890,4247655,0,B,169200,500
93823980,4247908,0,B,169300,100
93825420,4255740,0,S,169300,300
93825660,4257060,0,S,169200,300
93825660,4257089,0,S,169200,100
93825660,4257099,0,S,169200,500
93825720,4257332,0,S,169200,100
93826550,4260594,0,S,169200,400
93828290,4268195,0,B,168500,200
93828600,4269694,0,B,169100,300
93829150,4272069,0,B,169200,100
93829530,4273664,0,B,169300,1000
93830220,4277395,0,B,169200,500
93830250,4277562,0,B,169200,400
93830320,4277972,0,B,169200,200
93831090,4281943,0,B,168100,300
93831270,4282775,0,B,169000,100
93833430,4292403,0,B,167200,500
93834080,4295669,0,B,169500,100
93834090,4295700,0,B,168800,1000
93836380,4305433,0,B,166000,100
93836480,4305881,0,B,169300,200
93836480,4305883,0,B,169300,200
93836480,4305889,0,B,169300,200
93836480,4305896,0,B,169300,100
93836540,4306352,0,B,169300,100
93837230,4309370,0,S,176900,1000
93837450,4310273,0,B,168400,700
93839680,4319684,0,S,169700,8000
93840060,4321198,0,S,169000,100
93840070,4321210,0,S,169300,700
93840110,4321348,0,B,169100,1000
93841160,4325802,0,S,169400,300
93841160,4325845,0,S,169400,100
93841160,4325847,0,S,169400,100
93842120,4329440,0,B,169200,100
93842120,4329441,0,B,169200,100
93842350,4330438,0,B,171500,200
93843350,4335718,0,B,168900,500
93844450,4340047,0,B,169000,1000
93845690,4345320,0,S,169400,300
93845690,4345341,0,S,169400,100
93845690,4345342,0,S,169400,100
93846510,4349203,0,B,169400,100
93846540,4349347,0,B,169200,100
93846830,4350416,0,S,169300,300
93849630,4361649,0,S,169300,100
93849910,4362651,0,B,169000,100
93850890,4366067,0,B,169100,500
93854370,4380240,0,S,176000,500
93855560,4386124,0,S,169300,300
93855700,4386628,0,B,167600,2000
93855830,4387121,0,S,174000,200
93859040,4401050,0,B,163100,200
93859590,4403224,0,B,168100,1200
93900990,4410872,0,B,169100,100
93901000,4410924,0,B,169100,100
93901840,4415832,0,B,169200,200
93906250,4446764,0,B,169100,200
93906580,4449380,0,B,169000,1200
93906760,4450749,0,B,168400,200
93907720,4458357,0,B,169300,800
93907730,4458394,0,S,169400,300
93907750,4458459,0,B,169300,100
93907760,4458511,0,B,169400,200
93907760,4458518,0,B,169300,100
93907760,4458519,0,B,169300,100
93907910,4459217,0,B,169300,200
93910560,4475113,0,S,169400,100
93911080,4478874,0,S,169400,400
93911080,4478875,0,S,169400,300
93911090,4478953,0,S,169400,200
93911090,4478955,0,S,169400,200
93912380,4485957,0,S,178500,93200
93912700,4487825,0,B,169300,800
93916510,4506214,0,S,169300,100
93916510,4506235,0,S,169300,400
93917180,4509765,0,S,169300,200
93917180,4509785,0,S,169300,500
93917240,4510006,0,S,169300,300
93917260,4510089,0,S,169200,300
93917270,4510106,0,S,169200,100
93917270,4510108,0,S,169200,100
93917270,4510124,0,S,169300,300
93917760,4512009,0,S,169300,200
93919540,4522339,0,S,169300,100
93920170,4526024,0,S,169300,200
93920170,4526026,0,S,169300,200
93921410,4533993,0,B,169000,5400
93921580,4535300,0,B,169200,200
93923070,4544234,0,S,169300,200
93923920,4547498,0,S,169300,1000
93925940,4557628,0,B,169200,700
93926010,4558022,0,B,169400,3000
93926160,4558856,0,S,169300,400
93926190,4558995,0,S,169300,300
93926770,4561062,0,B,169200,100
93928820,4572625,0,B,168800,100
93929600,4576379,0,B,169000,1000
93934630,4599261,0,S,169200,700
93934630,4599268,0,S,169300,200
93934650,4599348,0,S,169200,200
93934680,4599473,0,S,169300,700
93934680,4599474,0,S,169300,2000
93935310,4601783,0,S,169200,100
93935330,4601814,0,S,169200,1600
93935330,4601815,0,S,169200,4500
93935340,4601850,0,S,169100,200
93935340,4601852,0,S,169100,500
93935350,4601878,0,S,169100,100
93935350,4601880,0,S,169100,100
93935350,4601883,0,S,169100,300
93935350,4601885,0,S,169100,100
93935350,4601901,0,S,169000,7500
93935360,4601928,0,S,169000,1500
93935360,4601931,0,S,169000,4500
93935360,4601939,0,S,168900,1900
93935380,4601999,0,S,169100,800
93935380,4602001,0,S,169100,300
93935390,4602032,0,S,169000,1100
93935520,4602539,0,S,168900,300
93935520,4602553,0,S,168900,3400
93935530,4602571,0,S,168800,100
93935530,4602588,0,S,168800,1000
93935550,4602637,0,S,168900,100
93935740,4603272,0,S,169200,200
93935750,4603317,0,S,168900,100
93935950,4603977,0,B,169700,100
93936030,4604214,0,B,169700,100
93936300,4605424,0,S,168900,100
93936300,4605447,0,B,169700,200
93937530,4610435,0,S,168900,100
93937540,4610460,0,S,168900,1600
93937590,4610689,0,S,168900,100
93937600,4610723,0,S,166500,100
93937630,4610841,0,S,169000,100
93937640,4610847,0,S,169100,100
93937990,4611953,0,S,172800,1000
93940580,4622032,0,S,168800,700
93941110,4624014,0,S,168800,400
93941110,4624017,0,S,168800,300
93942670,4629906,0,B,168900,3700
93942670,4629923,0,S,168900,500
93942670,4629930,0,S,168800,300
93942680,4629964,0,S,168800,1900
93942690,4629999,0,S,168900,100
93942940,4630889,0,S,168800,100
93942940,4630891,0,S,168800,100
93943230,4631973,0,S,169300,600
93943590,4633335,0,S,168600,100
93945050,4638533,0,B,168000,100
93945060,4638564,0,B,168700,700
93950080,4659634,0,S,168800,200
93950150,4659971,0,S,168800,200
93950280,4660302,0,S,168800,200
93953170,4671045,0,S,168800,200
93956550,4683544,0,B,168600,100
93956560,4683604,0,B,168600,100
93958590,4691880,0,S,168800,100
93958600,4691916,0,S,168700,100
93958600,4691919,0,S,168700,200
93959130,4693869,0,S,168700,200
93959200,4694103,0,S,168700,8000
93959240,4694267,0,S,168600,300
93959240,4694271,0,S,168700,200
93959250,4694280,0,S,168600,400
93959320,4694494,0,S,168700,200
94001700,4707546,0,S,168700,100
94001710,4707569,0,S,168600,400
94001710,4707581,0,S,168600,200
94001710,4707589,0,S,168600,200
94004600,4723144,0,S,168900,100
94004620,4723286,0,S,168500,100
94005620,4728823,0,B,168500,100
94005640,4728920,0,S,168600,300
94006070,4731046,0,S,168600,1200
94007380,4738829,0,S,168500,100
94007380,4738851,0,B,167900,200
94007390,4738867,0,S,168500,100
94007390,4738888,0,S,168500,100
94007390,4738894,0,S,168500,1000
94007400,4738906,0,S,168500,100
94008160,4742949,0,S,169200,2000
94008190,4743125,0,S,168400,200
94008200,4743165,0,S,168500,400
94010600,4757827,0,S,168700,100
94011260,4761313,0,S,168500,200
94011270,4761340,0,B,167400,300
94011290,4761403,0,S,168500,200
94011440,4761943,0,S,168500,200
94011540,4762435,0,S,168500,200
94011690,4763126,0,S,207400,3000
94012680,4768692,0,S,168500,300
94013300,4772679,0,B,168500,500
94013380,4773095,0,B,168300,100
94015740,4784823,0,S,168400,300
94015740,4784836,0,S,168400,200
94015850,4785497,0,S,168500,400
94016080,4786705,0,B,168000,900
94016500,4788827,0,B,168500,100
94016630,4789694,0,S,168500,100
94016820,4790720,0,S,168400,600
94016870,4790857,0,B,168400,100
94016880,4790931,0,B,168400,100
94016880,4790956,0,B,168500,100
94016880,4790959,0,B,168400,100
94016910,4791065,0,B,168400,100
94016930,4791122,0,B,168500,100
94016940,4791156,0,B,168400,100
94016950,4791280,0,B,168400,100
94016960,4791337,0,B,168400,600
94016970,4791382,0,B,168400,700
94017040,4791703,0,B,168500,100
94017090,4791930,0,B,168500,100
94017140,4792191,0,B,168600,600
94017510,4793747,0,B,168400,100
94017510,4793778,0,B,168400,100
94017540,4793840,0,B,168500,700
94017540,4793846,0,B,168500,100
94017540,4793847,0,B,168500,100
94017570,4793983,0,B,168600,100
94017570,4793985,0,B,168600,200
94017570,4793987,0,B,168600,200
94017570,4793990,0,B,168600,100
94017580,4794021,0,B,168600,700
94017580,4794024,0,B,168600,400
94017580,4794027,0,B,168600,100
94017580,4794029,0,B,168600,100
94017590,4794113,0,B,168500,200
94017590,4794115,0,S,168700,3000
94017590,4794116,0,B,168600,200
94017590,4794117,0,B,168500,200
94017590,4794118,0,B,168500,200
94017600,4794145,0,S,168600,100
94017600,4794185,0,S,168600,200
94017610,4794229,0,S,168600,4200
94017630,4794279,0,S,168500,400
94017630,4794297,0,S,168500,200
94017660,4794417,0,B,168600,200
94018480,4797532,0,S,168500,100
94018490,4797591,0,B,168500,400
94018490,4797625,0,S,168400,1100
94018510,4797721,0,S,168600,2500
94018770,4799192,0,B,168400,1000
94018810,4799302,0,B,168500,100
94019460,4802714,0,S,168500,300
94019610,4803465,0,S,168500,100
94021660,4813455,0,B,168200,1000
94022800,4819513,0,B,168000,300
94025860,4832552,0,S,168400,1400
94025880,4832614,0,S,168500,700
94025880,4832615,0,S,168400,200
94025880,4832618,0,S,168500,900
94025880,4832621,0,S,168500,500
94025880,4832624,0,S,168400,200
94026160,4833676,0,B,168500,100
94026230,4833928,0,S,168300,600
94026250,4833980,0,S,168300,200
94026260,4834032,0,S,168500,100
94026260,4834034,0,S,168500,1800
94026400,4834511,0,B,168500,100
94026410,4834525,0,S,168300,100
94026750,4835562,0,S,168300,200
94026790,4835746,0,B,168300,800
94026800,4835807,0,S,168300,400
94026820,4835848,0,S,168300,100
94027060,4836774,0,B,168000,1000
94027100,4836876,0,S,168400,200
94027850,4840608,0,S,176800,200
94028530,4843746,0,B,168500,1700
94030100,4850998,0,B,168400,300
94030990,4855887,0,B,168500,3500
94032600,4863862,0,S,173000,2400
94032620,4863946,0,S,168500,1100
94032620,4863949,0,S,168500,100
94032620,4863953,0,S,168500,100
94032620,4863974,0,S,168500,500
94032640,4864014,0,S,168500,100
94032640,4864016,0,S,168500,100
94032640,4864017,0,S,168500,100
94032890,4864944,0,B,168200,23700
94033320,4867169,0,B,168100,500
94033390,4867547,0,B,168500,300
94033620,4868885,0,B,168500,300
94033820,4869971,0,B,168600,100
94034240,4871816,0,B,168400,100
94034790,4874353,0,B,168600,100
94035600,4877744,0,B,168500,100
94035920,4878942,0,S,168300,5800
94035920,4878970,0,B,168300,400
94035930,4878992,0,B,168300,4900
94035930,4878995,0,B,168400,1100
94035950,4879052,0,S,168800,300
94035950,4879053,0,S,168800,1000
94035950,4879054,0,S,168800,300
94035950,4879055,0,S,168800,300
94035960,4879164,0,B,168300,1500
94035960,4879171,0,B,168300,1500
94035960,4879172,0,B,168400,1400
94035960,4879173,0,B,168300,1500
94036940,4885056,0,S,168800,700
94036940,4885058,0,S,168800,200
94036940,4885082,0,S,168800,100
94036950,4885127,0,S,168800,3200
94036970,4885224,0,S,168700,200
94036990,4885345,0,S,168700,3200
94039080,4896363,0,S,168700,700
94039080,4896425,0,S,168700,100
94039080,4896429,0,S,168700,100
94039080,4896437,0,S,168700,400
94040800,4905706,0,B,168000,500
94040810,4905732,0,S,168600,100
94040810,4905733,0,S,168600,300
94041980,4910961,0,S,207400,2500
94042030,4911122,0,B,168000,3000
94042150,4911917,0,B,168400,300
94042720,4914953,0,B,168500,200
94043040,4916747,0,B,168300,700
94043630,4920405,0,S,168700,100
94044410,4923393,0,S,168500,8000
94044540,4924023,0,B,168100,8000
94046470,4932630,0,B,168300,300
94046760,4933797,0,B,168500,900
94047400,4936198,0,B,168500,100
94047410,4936272,0,B,168500,400
94048480,4940937,0,B,167900,1000
94048500,4941058,0,B,168500,1100
94048500,4941100,0,B,168500,200
94048550,4941461,0,B,168400,1800
94048550,4941473,0,B,168500,200
94050780,4951106,0,B,168400,100
94052430,4959239,0,B,168300,11000
94053000,4961604,0,B,168500,100
94053550,4963837,0,B,168400,200
94054740,4968670,0,S,173100,100
94054810,4968915,0,S,173600,300
94100090,4990989,0,B,168000,100
94101090,4995628,0,B,168000,1200
94101730,4998326,0,B,167800,600
94102390,5000884,0,B,168500,6000
94102480,5001169,0,S,168700,100
94102490,5001213,0,S,168500,200
94102690,5001888,0,B,168500,500
94102840,5002617,0,B,168600,100
94103220,5004934,0,B,168400,200
94103300,5005456,0,B,168600,200
94103300,5005458,0,B,168600,200
94103300,5005459,0,B,168600,200
94103510,5006461,0,B,168600,100
94103540,5006629,0,B,168600,600
94103540,5006632,0,B,168600,700
94103600,5007016,0,B,168600,400
94105420,5017518,0,B,168700,200
94105480,5017797,0,B,168700,4700
94105490,5017883,0,B,168700,500
94105500,5017915,0,B,168700,500
94105510,5017935,0,B,168700,500
94105550,5018121,0,B,168300,200
94105600,5018381,0,B,168500,2000
94106950,5025032,0,B,168500,400
94106950,5025066,0,B,168700,2200
94106990,5025191,0,B,168800,500
94106990,5025192,0,B,168800,200
94106990,5025194,0,B,168800,200
94106990,5025195,0,B,168800,100
94106990,5025196,0,B,168800,200
94106990,5025197,0,B,168800,100
94106990,5025198,0,B,168800,200
94107000,5025204,0,B,168800,100
94107170,5026070,0,S,172800,1000
94107170,5026117,0,B,168800,100
94107570,5028003,0,S,169100,100
94107570,5028006,0,S,168800,200
94107600,5028193,0,B,168400,2000
94107620,5028249,0,S,169200,100
94108890,5033522,0,B,168500,100
94108900,5033532,0,S,169100,100
94108900,5033533,0,S,169100,100
94110630,5042011,0,S,169100,300
94110740,5042399,0,S,169100,500
94111080,5044057,0,S,169100,200
94111660,5046514,0,S,169100,100
94111670,5046525,0,S,169100,300
94112160,5048338,0,S,169100,100
94112160,5048340,0,S,169100,100
94112230,5048652,0,S,169100,100
94112870,5051432,0,B,163500,200
94113390,5053474,0,B,168500,100
94113470,5053745,0,B,169100,500
94113470,5053763,0,S,168800,500
94113470,5053766,0,S,168800,400
94114220,5056818,0,B,168400,300
94114230,5056821,0,S,168800,300
94115480,5062239,0,S,169000,100
94115480,5062240,0,S,169000,100
94115480,5062241,0,S,169000,100
94115480,5062242,0,S,169000,100
94115520,5062374,0,S,168800,200
94115530,5062392,0,S,168800,100
94115530,5062401,0,S,168600,61
94115540,5062465,0,S,168900,100
94115550,5062495,0,S,168900,100
94115600,5062636,0,S,168800,100
94115700,5063462,0,S,169000,200
94115710,5063470,0,S,168800,200
94116600,5067864,0,S,168600,200
94116780,5068603,0,B,168800,100
94117060,5069612,0,S,168800,1700
94117070,5069658,0,S,168800,200
94120190,5081942,0,S,168800,300
94120210,5081996,0,S,168800,1000
94120230,5082096,0,S,168800,200
94122630,5091360,0,S,168800,100
94123090,5093045,0,S,168800,200
94123300,5093839,0,B,168400,500
94123870,5095644,0,B,168400,2000
