万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量
301000.SZ,301000,20231213,91500000,0,0,0,0,0,,,0,0,0,0,0,172800,170300,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,170300,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,91500000,0,0,0,0,0,,,0,0,0,0,0,172800,170300,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,170300,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,91509000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,3000,5600,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,91603000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,3000,6300,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,91639000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,3000,5600,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,91800000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,5300,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,5300,3300,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,91827000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,7300,1300,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,91930000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,7600,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,7600,1000,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92027000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,8200,400,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92036000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,8400,200,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92054000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,8500,100,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92103000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,8600,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,8600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92121000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,8800,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,8800,1800,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92206000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,9600,1000,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92224000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10100,0,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10100,500,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92233000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10600,2200,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92242000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10600,3500,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92309000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10600,4500,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92318000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10600,4600,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92327000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10600,4700,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92336000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10600,5900,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92354000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10600,6200,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92403000,0,0,0,0,0,,,0,0,0,0,0,172800,174500,0,0,0,0,0,0,0,0,0,10600,6600,0,0,0,0,0,0,0,0,174500,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92412000,0,0,0,0,0,,,0,0,0,0,0,172800,172400,0,0,0,0,0,0,0,0,0,11700,1000,0,0,0,0,0,0,0,0,172400,0,0,0,0,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92421000,0,0,0,0,0,,,0,0,0,0,0,172800,172400,0,0,0,0,0,0,0,0,0,12900,200,0,0,0,0,0,0,0,0,172400,0,0,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92430000,0,0,0,0,0,,,0,0,0,0,0,172800,172400,0,0,0,0,0,0,0,0,0,13000,100,0,0,0,0,0,0,0,0,172400,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92439000,0,0,0,0,0,,,0,0,0,0,0,172800,172000,0,0,0,0,0,0,0,0,0,13100,7100,0,0,0,0,0,0,0,0,172000,0,0,0,0,0,0,0,0,0,13100,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92448000,0,0,0,0,0,,,0,0,0,0,0,172800,171800,0,0,0,0,0,0,0,0,0,13100,1800,0,0,0,0,0,0,0,0,171800,0,0,0,0,0,0,0,0,0,13100,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92457000,0,0,0,0,0,,,0,0,0,0,0,172800,171800,0,0,0,0,0,0,0,0,0,18700,13900,0,0,0,0,0,0,0,0,171800,0,0,0,0,0,0,0,0,0,18700,0,0,0,0,0,0,0,0,0,0,0,0,0
301000.SZ,301000,20231213,92500000,171800,0,0,40,0,,,23300,400294,171800,171800,171800,172800,171800,172000,172400,172700,172800,173000,173500,173900,174000,174100,12600,8600,6300,1500,1000,6500,200,1300,200,700,170700,170500,170300,170200,169100,169000,168800,168600,168000,167800,1000,100,500,1000,1000,1000,100,100,8500,800,187100,155000,178200,103400
301000.SZ,301000,20231213,92500000,171800,0,0,40,0,,,23300,400294,171800,171800,171800,172800,171800,172000,172400,172700,172800,173000,173500,173900,174000,174100,12600,8600,6300,1500,1000,6500,200,1300,200,700,170700,170500,170300,170200,169100,169000,168800,168600,168000,167800,1000,100,500,1000,1000,1000,100,100,8500,800,187100,155000,178200,103400
301000.SZ,301000,20231213,93000000,171600,0,0,191,0,,,83700,1437077,172000,170800,171800,172800,171600,171700,171800,171900,172000,172400,172500,172800,172900,173000,10200,15000,400,600,7100,1000,600,3000,200,1700,171500,170800,170700,170600,170500,170400,170300,170200,169200,169100,400,300,1000,400,800,700,3100,2100,1000,1000,187100,156500,194016,117500
301000.SZ,301000,20231213,93000000,171600,0,0,191,0,,,83700,1437077,172000,170800,171800,172800,171600,171700,171800,171900,172000,172400,172500,172800,172900,173000,10200,15000,400,600,7100,1000,600,3000,200,1700,171500,170800,170700,170600,170500,170400,170300,170200,169200,169100,400,300,1000,400,800,700,3100,2100,1000,1000,187100,156500,194016,117500
301000.SZ,301000,20231213,93003000,172000,0,0,314,0,,,130000,2230279,172000,170000,171800,172800,172000,172400,172500,172700,172800,172900,173000,173500,173800,173900,8300,1000,600,100,3000,2100,1700,1000,5800,5900,171800,171600,171500,171300,170800,169200,169100,168800,168600,168300,3600,26400,4100,500,100,2000,1000,100,100,800,186800,159800,221316,152400
301000.SZ,301000,20231213,93006000,172000,0,0,348,0,,,144300,2476386,172300,170000,171800,172800,172400,172500,172700,172800,172900,173000,173500,173800,173900,174000,1000,600,100,3000,2100,1700,1000,5800,5900,200,172000,171900,171800,171700,171600,171500,171300,170800,170500,170000,22100,100,10800,4600,10200,4000,500,2900,200,300,187400,161300,213516,173400
301000.SZ,301000,20231213,93009000,172400,0,0,366,0,,,151100,2593652,172500,170000,171800,172800,172700,172800,172900,173000,173500,173800,173900,174000,174100,174400,100,3000,2100,1700,1000,5800,5900,200,300,1800,172400,172100,172000,171900,171800,171700,171600,171500,171300,170800,10900,3700,15000,5800,7800,15200,10000,4000,500,2900,187600,162400,211916,194000
301000.SZ,301000,20231213,93012000,172700,0,0,369,0,,,151400,2598833,172700,170000,171800,172800,172800,172900,173000,173500,173800,173900,174000,174100,174400,174500,3000,2100,1700,1000,5800,5900,200,300,1800,3700,172700,172600,172500,172400,172000,171900,171800,171600,171500,171300,9500,2300,7100,10800,6600,100,900,9900,4000,500,187600,161300,211816,172800
301000.SZ,301000,20231213,93015000,172900,0,0,454,0,,,205800,3538367,172900,170000,171800,172800,172700,173000,173500,173800,173900,174000,174100,174400,174500,174600,1200,1700,1000,5800,5900,200,300,1800,3700,1000,172500,172400,172000,171900,171800,171600,171500,170800,170500,169200,1000,2000,1400,100,1400,6200,4000,2900,200,2000,187800,158500,207916,136900
301000.SZ,301000,20231213,93018000,172000,0,0,493,0,,,220000,3783146,172900,170000,171800,172800,172400,172500,172600,172700,172800,172900,173000,173800,173900,174000,500,900,1600,1800,2200,300,1700,5800,5900,200,172000,171900,171800,171600,171500,170800,170500,169200,169100,168800,600,100,1400,6100,4000,2900,200,2000,1000,100,187600,158000,214176,132200
301000.SZ,301000,20231213,93021000,171700,0,0,507,0,,,223300,3839832,172900,170000,171800,172800,171900,172000,172300,172400,172500,172700,172900,173000,173800,173900,500,2300,8200,500,300,1000,300,1700,5800,5900,171600,171500,170800,170500,169200,169100,168800,168600,168300,168000,5000,4000,2900,200,2000,1000,100,100,800,9000,186700,157700,214976,129000
301000.SZ,301000,20231213,93024000,171500,0,0,523,0,,,229800,3951378,172900,170000,171800,172800,171700,171800,171900,172000,172200,172300,172700,172900,173000,173800,100,500,500,900,100,8200,1000,200,1700,5800,171500,170800,170500,169200,169100,168800,168600,168300,168000,167800,3200,2900,200,2000,1000,100,100,800,9000,600,186800,157000,213376,123200
301000.SZ,301000,20231213,93027000,171800,0,0,547,0,,,237200,4078597,172900,170000,171800,172800,172200,172300,172700,172900,173000,173800,173900,174000,174100,174400,200,7900,1100,200,1700,5800,5900,200,300,1800,171900,171800,171700,171600,171500,170800,170500,170100,169200,169100,2900,200,100,1000,3200,2900,23600,4400,2000,1000,186900,159800,211276,155200
301000.SZ,301000,20231213,93030000,172200,0,0,550,0,,,237700,4087208,172900,170000,171800,172800,172200,172300,172700,172900,173000,173800,173900,174000,174100,174400,500,7600,1100,200,1500,5800,5900,200,300,1800,171800,171700,171600,171500,170800,170500,170100,169200,169100,168800,300,500,1000,3200,4200,23600,4400,2000,1000,100,187000,159700,211076,154100
301000.SZ,301000,20231213,93033000,171900,0,0,557,0,,,238400,4099234,172900,170000,171800,172800,172000,172100,172200,172300,172500,172700,172900,173000,173800,173900,4500,3500,1600,2700,1000,1100,200,1500,5800,5900,171700,171500,170800,170500,170100,169200,169100,168800,168600,168300,300,3200,4200,23600,4400,2000,1000,100,100,800,186600,159600,216276,152600
301000.SZ,301000,20231213,93036000,171900,0,0,557,0,,,238400,4099234,172900,170000,171800,172800,171900,172000,172100,172200,172300,172500,172700,172900,173000,173800,800,6700,5100,500,2500,1000,1100,200,1500,5800,171700,171500,170800,170500,170100,169200,169100,168800,168600,168300,300,3400,4200,23600,4400,2000,1000,100,100,800,186400,159600,219576,152800
301000.SZ,301000,20231213,93039000,171900,0,0,568,0,,,241000,4143909,172900,170000,171800,172800,171900,172000,172100,172200,172300,172500,172600,172700,172900,173000,600,5900,5600,500,2500,1100,200,1500,200,1500,171500,170800,170500,170400,169200,169100,168800,168600,168300,168000,3400,4200,23600,1000,2000,1000,100,100,800,9000,186300,159300,220776,149100
301000.SZ,301000,20231213,93042000,171800,0,0,574,0,,,241800,4157649,172900,170000,171800,172800,171900,172000,172100,172200,172300,172500,172600,172700,172900,173000,1200,4500,5600,500,2500,2100,200,1400,200,1500,171500,171300,170800,170500,170400,169200,169100,168800,168600,168300,3400,1000,4200,23600,1000,2000,1000,100,100,800,186300,159400,220876,150100
301000.SZ,301000,20231213,93045000,171500,0,0,575,0,,,241900,4159364,172900,170000,171800,172800,171900,172000,172100,172200,172300,172500,172600,172700,172900,173000,2000,4900,5600,500,2500,2100,200,1400,200,1500,171500,171300,170800,170500,170400,169200,169100,168800,168600,168300,3300,1000,4200,23600,1000,2000,1000,100,100,800,186200,159400,222076,150000
301000.SZ,301000,20231213,93048000,171300,0,0,594,0,,,248400,4270835,172900,170000,171800,172800,171500,171800,171900,172000,172100,172300,172500,172600,172700,172900,900,4900,1700,4500,1100,2500,2100,200,1400,200,171300,170800,170500,170400,169200,169100,168600,168300,168000,167800,1100,4200,23600,1000,2000,1000,100,800,9000,600,186200,159100,222176,146700
301000.SZ,301000,20231213,93051000,171400,0,0,595,0,,,248600,4274263,172900,170000,171800,172800,171500,171800,171900,172000,172100,172300,172500,172600,172700,172900,1500,4900,1100,4700,1100,2500,1100,200,1400,200,171300,170800,170600,170500,170400,169200,169100,168600,168300,168000,1500,4200,1200,23600,1000,2000,1000,100,800,9000,186300,159300,221376,148300
301000.SZ,301000,20231213,93054000,171400,0,0,595,0,,,248600,4274263,172900,170000,171800,172800,171400,171500,171800,171900,172000,172100,172300,172500,172600,172700,200,1500,4900,1100,4700,900,2500,1100,200,1400,171300,170800,170600,170500,170400,169200,169100,168600,168300,168000,1600,1300,1200,23600,1000,2000,1000,100,800,9000,186300,159100,221376,145500
301000.SZ,301000,20231213,93057000,171400,0,0,609,0,,,250700,4310241,172900,170000,171800,172800,171400,171500,171700,171800,171900,172000,172100,172500,172600,172700,400,1800,1300,4900,200,4500,500,1100,200,1400,171200,171100,171000,170900,170800,170600,170500,170400,169200,169100,1700,1100,100,900,1300,1200,23600,1000,2000,1000,186400,159200,219176,147700
301000.SZ,301000,20231213,93100000,171500,0,0,622,0,,,254100,4368531,172900,170000,171800,172800,171600,171700,171800,171900,172000,172100,172500,172600,172700,172900,200,1600,4900,200,4500,500,1100,200,1400,200,171500,171400,171200,171100,171000,170900,170800,170600,170500,170400,1900,400,800,100,100,900,1300,1200,23600,1000,186500,159300,217476,148100
301000.SZ,301000,20231213,93103000,171300,0,0,641,0,,,259700,4464519,172900,170000,171800,172800,171300,171400,171500,171600,171700,171800,172000,172100,172500,172600,1300,2200,200,5600,1600,3800,4500,500,1100,200,171100,171000,170900,170800,170600,170500,170400,169200,169100,168600,100,100,900,1300,1200,23600,1000,2000,1000,100,186000,159000,225276,145000
301000.SZ,301000,20231213,93106000,170900,0,0,651,0,,,261400,4493585,172900,170000,171800,172800,171000,171100,171200,171300,171400,171500,171600,171700,171800,172000,2200,100,2400,1400,2200,1000,5500,1600,3800,4500,170800,170700,170600,170500,170400,169200,169100,168600,168300,168000,1300,100,1500,200,1000,2000,1000,100,800,9000,185600,156700,230776,120900
301000.SZ,301000,20231213,93109000,170700,0,0,676,0,,,271600,4667662,172900,170000,171800,172800,170700,170800,170900,171000,171200,171300,171500,171600,171700,171800,100,1300,100,2400,2000,1000,1200,5300,1300,3800,170500,170400,169200,169100,168600,168300,168000,167800,167700,167300,1400,1000,2000,1000,100,800,9000,600,1000,1000,185800,156500,228476,119200
301000.SZ,301000,20231213,93112000,171000,0,0,721,0,,,279000,4794030,172900,170000,171800,172800,171000,171200,171300,171500,171600,171700,171800,172000,172100,172500,1400,2000,1000,1200,5300,1300,3800,4500,500,1100,170800,170700,170600,170500,170400,169500,169200,169100,168600,168300,200,1700,2100,500,1000,23600,2000,1000,100,400,185900,159800,225976,160800
301000.SZ,301000,20231213,93115000,170700,0,0,736,0,,,281100,4829883,172900,170000,171800,172800,170700,170900,171000,171200,171300,171500,171600,171700,171800,172000,300,3600,3300,2000,1000,1100,5300,1300,3800,4500,170600,170500,170400,170000,169500,169200,169100,168600,168300,168000,2100,500,1000,2500,23600,2000,1000,100,400,24300,185600,159800,231676,161400
301000.SZ,301000,20231213,93118000,170900,0,0,742,0,,,282000,4845256,172900,170000,171800,172800,170900,171000,171200,171300,171500,171600,171700,171800,172000,172100,3300,1100,2000,1000,1100,5300,1300,3800,4500,500,170800,170600,170500,170400,170000,169500,169200,169100,168600,168300,100,2100,500,1000,2500,23600,2000,1000,100,400,185700,159800,228676,161500
301000.SZ,301000,20231213,93121000,170100,0,0,793,0,,,297500,5109608,172900,170000,171800,172800,170600,170700,170800,170900,171000,171200,171300,171500,171600,171700,1900,1400,1200,5100,1100,2000,1000,1100,5900,1300,170100,170000,169500,169200,169100,168600,168300,168000,167800,167700,200,2500,23600,2000,1000,100,400,24300,600,1000,185300,159600,236976,158500
301000.SZ,301000,20231213,93124000,170500,0,0,801,0,,,299900,5150517,172900,170000,171800,172800,170500,170600,170700,170800,170900,171000,171200,171300,171500,171600,3300,3500,1400,2200,3000,1100,2000,1000,400,5900,170200,170100,170000,169500,169200,169100,168600,168300,168000,167800,1100,200,2500,100,2000,1000,100,400,24300,600,185100,157900,235576,136100
301000.SZ,301000,20231213,93127000,170500,0,0,801,0,,,299900,5150517,172900,170000,171800,172800,170400,170500,170600,170700,170800,170900,171000,171200,171300,171500,100,3300,3500,1400,2200,3000,1100,2000,1000,400,170200,170100,170000,169500,169200,169100,168600,168300,168000,167800,1100,200,2500,100,2000,1000,100,400,24300,600,185100,157900,235676,136100
301000.SZ,301000,20231213,93130000,170400,0,0,803,0,,,300100,5153925,172900,170000,171800,172800,170400,170500,170600,170700,170800,170900,171000,171200,171300,171500,1000,3100,2600,1400,2200,3000,1100,2000,1000,400,170300,170100,170000,169500,169200,169100,168600,168300,168000,167800,800,900,2500,100,2000,1000,100,400,24300,600,185100,158000,235476,136500
301000.SZ,301000,20231213,93133000,170400,0,0,817,0,,,302700,5198213,172900,170000,171800,172800,170500,170600,170700,170800,170900,171000,171200,171300,171500,171600,3100,1800,1400,1900,3000,1100,2000,1000,400,5900,170200,170100,170000,169500,169300,169200,169100,168600,168300,168000,2000,900,2500,100,23600,2000,1000,100,400,24300,185200,159700,233376,161300
301000.SZ,301000,20231213,93136000,170300,0,0,823,0,,,306300,5259587,172900,170000,171800,172800,170600,170700,170800,170900,171000,171200,171300,171500,171600,171700,1800,1400,300,3000,1100,2000,1000,400,5900,1300,170300,170100,170000,169500,169300,169200,169100,168600,168300,168000,1400,900,2500,100,23600,2000,1000,100,400,24300,185500,159700,228676,161500
301000.SZ,301000,20231213,93139000,170500,0,0,828,0,,,308400,5295410,172900,170000,171800,172800,170700,170800,170900,171000,171200,171300,171500,171600,171700,171800,1400,300,3000,1100,2000,1000,200,5900,1300,3800,170600,170500,170300,170100,170000,169800,169500,169300,169200,169100,800,1000,1400,2700,2500,600,100,23600,2000,1000,185600,160000,228676,165700
301000.SZ,301000,20231213,93142000,170800,0,0,846,0,,,313500,5382495,172900,170000,171800,172800,170900,171000,171200,171300,171500,171600,171700,171800,172000,172100,1700,1100,2000,1000,200,5900,1300,3800,4500,500,170600,170500,170300,170100,170000,169800,169500,169300,169200,169100,400,500,1400,2700,2500,600,100,23600,2000,1000,185800,159900,225676,164800
301000.SZ,301000,20231213,93145000,170800,0,0,846,0,,,313500,5382495,172900,170000,171800,172800,170700,170900,171000,171200,171300,171500,171600,171700,171800,172000,100,2700,1300,2000,1000,200,5900,1300,3800,4500,170600,170500,170300,170100,170000,169800,169500,169300,169200,169100,400,800,1400,2700,2500,600,100,23600,2000,1000,185700,160000,226976,165100
301000.SZ,301000,20231213,93148000,170500,0,0,850,0,,,314800,5404666,172900,170000,171800,172800,170500,170600,170700,170900,171000,171200,171300,171500,171600,171700,900,2900,100,1800,1100,2000,1000,200,5900,1300,170300,170100,170000,169800,169500,169300,169200,169100,168600,168300,1400,2700,2500,600,100,23600,2000,1000,100,400,185600,159900,228176,163900
301000.SZ,301000,20231213,93151000,170600,0,0,859,0,,,316200,5428538,172900,170000,171800,172800,170500,170600,170700,170900,171000,171200,171300,171500,171600,171700,2000,1700,100,1700,1100,2000,1000,200,5900,1300,170300,170100,170000,169800,169500,169300,169200,169100,168600,168300,1400,2700,2800,600,100,23600,2000,1000,100,400,185500,159800,228976,162900
301000.SZ,301000,20231213,93154000,169800,0,0,872,0,,,323700,5556095,172900,169800,171800,172800,170100,170200,170300,170500,170600,170700,170900,171000,171200,171300,1100,200,5100,2100,1700,100,1700,1100,2000,1000,169500,169300,169200,169100,168600,168300,168000,167800,167700,167300,100,23600,2000,1000,100,400,24300,1400,1000,1000,185100,159300,236076,155400
301000.SZ,301000,20231213,93157000,169800,0,0,872,0,,,323700,5556095,172900,169800,171800,172800,170000,170100,170200,170300,170500,170600,170700,170900,171000,171200,1700,3800,1400,5700,4100,1400,100,1700,1100,2000,169500,169400,169200,169100,168600,168500,168300,168000,167800,167700,100,2600,2000,1000,100,23700,400,24300,1400,1000,184600,159400,243976,158100
301000.SZ,301000,20231213,93200000,169800,0,0,872,0,,,323700,5556095,172900,169800,171800,172800,170000,170100,170200,170300,170500,170600,170700,170900,171000,171200,1200,500,1900,6900,4100,1400,100,1700,1100,2000,169600,169500,169400,169200,169100,168600,168500,168300,168000,167800,900,100,2700,2000,1000,100,23700,400,24300,1400,185000,159500,237176,160400
301000.SZ,301000,20231213,93203000,170000,0,0,879,0,,,327500,5620637,172900,169800,171800,172800,170000,170100,170200,170300,170500,170700,170900,171000,171200,171300,300,500,1300,6900,3300,100,1700,1100,2000,1000,169900,169800,169700,169600,169500,169400,169200,169100,168600,168500,300,3500,5300,900,600,2700,2000,1000,100,23700,185200,160100,233476,170000
301000.SZ,301000,20231213,93206000,170000,0,0,889,0,,,331000,5680101,172900,169800,171800,172800,170100,170200,170300,170500,170700,171300,171500,171600,171800,172000,500,1200,6800,3300,100,1000,200,5900,3800,4500,169800,169700,169600,169500,169400,169200,169100,168600,168300,168000,2500,5300,900,600,2700,2000,1000,100,400,24300,185600,158600,227176,145000
301000.SZ,301000,20231213,93209000,169800,0,0,894,0,,,332900,5712381,172900,169800,171800,172800,170100,170200,170300,170500,170700,171300,171500,171600,171800,172000,500,1400,5000,3300,100,1000,200,5900,3800,4500,169800,169700,169600,169500,169400,169200,169100,168600,168300,168000,2200,5300,900,600,2700,2000,1000,100,400,24300,185700,158600,225776,144700
301000.SZ,301000,20231213,93212000,169800,0,0,907,0,,,334900,5746351,172900,169800,171800,172800,169900,170000,170100,170200,170300,170700,171300,171500,171600,171800,2000,500,500,3000,5000,100,1000,200,5900,3800,169800,169700,169600,169500,169400,169200,169100,168600,168300,168000,800,5300,900,600,2700,2000,1000,100,400,24300,185600,158500,226576,143300
301000.SZ,301000,20231213,93215000,169900,0,0,923,0,,,337700,5793912,172900,169700,171800,172800,169900,170000,170100,170200,170300,170700,171300,171500,171600,171800,800,500,400,2800,5000,100,1000,200,5900,3800,169800,169700,169500,169400,169300,169200,169100,168600,168300,168000,1200,5200,600,2700,900,2000,1000,100,400,24300,185700,158500,225076,143600
301000.SZ,301000,20231213,93218000,170200,0,0,938,0,,,339900,5831307,172900,169700,171800,172800,170200,170300,170700,171300,171500,171600,171800,172000,172500,172600,2600,5000,100,1000,200,5900,3800,4500,100,200,169900,169800,169700,169500,169400,169300,169200,169100,168600,168300,500,2000,5200,600,2700,900,2000,1000,100,400,186000,158600,219684,144900
301000.SZ,301000,20231213,93221000,169800,0,0,943,0,,,341300,5855084,172900,169700,171800,172800,170200,170300,170700,171500,171600,171800,172000,172500,172600,172700,2800,5000,100,200,5900,3800,4500,100,200,1400,170000,169900,169800,169700,169500,169400,169300,169200,169100,168600,100,200,2800,5200,600,2700,900,2000,1000,100,186000,158700,218884,145500
301000.SZ,301000,20231213,93224000,169800,0,0,947,0,,,342500,5875464,172900,169700,171800,172800,170000,170200,170300,170700,171500,171600,171800,172000,172500,172600,500,2800,5000,100,200,5900,3800,4500,100,200,169900,169800,169700,169500,169400,169300,169200,169100,168600,168300,2000,11900,5200,1200,2700,900,2000,1000,100,400,185900,159500,221484,156900
301000.SZ,301000,20231213,93227000,170000,0,0,958,0,,,345900,5933264,172900,169700,171800,172800,170000,170200,170300,170700,171500,171600,171800,172000,172500,172600,300,2800,5000,100,200,5900,3800,4500,100,200,169900,169800,169700,169500,169400,169300,169200,169100,168800,168600,2000,11900,5200,1200,2700,900,2000,1000,200,100,185800,159500,223284,157100
301000.SZ,301000,20231213,93230000,169900,0,0,960,0,,,346800,5948558,172900,169700,171800,172800,170000,170200,170300,170700,171500,171600,171800,172000,172500,172600,1400,2700,5000,100,200,5900,3800,4500,100,200,169900,169800,169700,169500,169400,169300,169200,169100,168800,168600,1400,12200,5200,1200,2600,900,2000,1000,200,100,185700,158500,224284,141400
301000.SZ,301000,20231213,93233000,170000,0,0,967,0,,,348800,5982557,172900,169700,171800,172800,170200,170300,170700,171500,171600,171800,172000,172500,172600,172700,2700,5000,100,200,5900,3800,4500,100,200,3400,170000,169900,169800,169700,169500,169400,169300,169200,169100,168800,100,1300,12200,5200,1200,2600,900,2000,1000,200,185800,158600,222884,142100
