万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量
688800.SH,688800,20231213,91401000,0,0,0,0,0,,,0,0,0,0,0,404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688800.SH,688800,20231213,91401000,0,0,0,0,0,,,0,0,0,0,0,404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688800.SH,688800,20231213,91501000,0,0,0,0,0,,,0,0,0,0,0,404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407900,404000,800,200
688800.SH,688800,20231213,91504000,0,0,0,0,0,,,0,0,0,0,0,404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441600,380070,28399,7330
688800.SH,688800,20231213,91507000,0,0,0,0,0,,,0,0,0,0,0,404000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445090,376530,38722,11016
688800.SH,688800,20231213,91510000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,444920,380310,61088,17933
688800.SH,688800,20231213,91513000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,444430,381710,66138,27723
688800.SH,688800,20231213,91516000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,445620,381710,68138,27723
688800.SH,688800,20231213,91552000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,445620,381820,68138,27923
688800.SH,688800,20231213,91558000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,445250,381820,69138,27923
688800.SH,688800,20231213,91704000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,445250,381820,69138,28123
688800.SH,688800,20231213,91710000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446560,381820,71516,28123
688800.SH,688800,20231213,91737000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446670,381820,71716,28123
688800.SH,688800,20231213,91740000,0,0,0,0,0,,,0,0,0,0,0,404000,407900,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,407900,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,446670,386340,71716,30123
688800.SH,688800,20231213,91746000,0,0,0,0,0,,,0,0,0,0,0,404000,405700,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,405700,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,446120,386340,72516,30123
688800.SH,688800,20231213,91755000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446120,381820,72516,28123
688800.SH,688800,20231213,91813000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446220,381940,74516,28423
688800.SH,688800,20231213,91819000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446430,381940,74116,28423
688800.SH,688800,20231213,91822000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446430,381870,74116,29423
688800.SH,688800,20231213,91834000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446140,381870,74734,29423
688800.SH,688800,20231213,91846000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446140,382090,74734,29923
688800.SH,688800,20231213,91849000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446140,382280,74734,30623
688800.SH,688800,20231213,91855000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446140,382530,74734,31623
688800.SH,688800,20231213,91858000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446140,382520,74734,31823
688800.SH,688800,20231213,91919000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446140,382650,74734,32102
688800.SH,688800,20231213,91940000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,900,900,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,446070,382650,75034,32102
688800.SH,688800,20231213,91946000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,1100,700,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,446070,382650,75034,32102
688800.SH,688800,20231213,92001000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,1300,500,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,446070,382740,75034,32302
688800.SH,688800,20231213,92004000,0,0,0,0,0,,,0,0,0,0,0,404000,397400,0,0,0,0,0,0,0,0,0,1560,440,0,0,0,0,0,0,0,0,397400,0,0,0,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,0,445890,382980,75534,32562
688800.SH,688800,20231213,92010000,0,0,0,0,0,,,0,0,0,0,0,404000,398200,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,398200,0,0,0,0,0,0,0,0,0,2000,2578,0,0,0,0,0,0,0,0,445890,384420,75534,35980
688800.SH,688800,20231213,92013000,0,0,0,0,0,,,0,0,0,0,0,404000,398200,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,398200,0,0,0,0,0,0,0,0,0,2000,2578,0,0,0,0,0,0,0,0,445720,384420,75834,35980
688800.SH,688800,20231213,92025000,0,0,0,0,0,,,0,0,0,0,0,404000,398200,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,398200,0,0,0,0,0,0,0,0,0,2000,2578,0,0,0,0,0,0,0,0,445340,384420,76871,35980
688800.SH,688800,20231213,92028000,0,0,0,0,0,,,0,0,0,0,0,404000,398200,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,398200,0,0,0,0,0,0,0,0,0,2000,2578,0,0,0,0,0,0,0,0,445340,384460,76871,36180
688800.SH,688800,20231213,92040000,0,0,0,0,0,,,0,0,0,0,0,404000,398200,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,398200,0,0,0,0,0,0,0,0,0,2000,2858,0,0,0,0,0,0,0,0,445340,384960,76871,37660
688800.SH,688800,20231213,92101000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,440,0,0,0,0,0,0,0,0,445340,385330,76871,38660
688800.SH,688800,20231213,92134000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,440,0,0,0,0,0,0,0,0,445150,385330,77271,38660
688800.SH,688800,20231213,92143000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,440,0,0,0,0,0,0,0,0,444630,385330,78271,38660
688800.SH,688800,20231213,92149000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,840,0,0,0,0,0,0,0,0,444630,385500,78271,39060
688800.SH,688800,20231213,92155000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,840,0,0,0,0,0,0,0,0,444380,385500,78771,39060
688800.SH,688800,20231213,92204000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,840,0,0,0,0,0,0,0,0,444380,385690,78771,39760
688800.SH,688800,20231213,92219000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,444380,385960,78771,40960
688800.SH,688800,20231213,92225000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,444320,385960,78971,41260
688800.SH,688800,20231213,92228000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,444320,386060,78971,41660
688800.SH,688800,20231213,92231000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,444080,386150,81593,42060
688800.SH,688800,20231213,92301000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,443880,386020,82012,42360
688800.SH,688800,20231213,92304000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,443880,386040,82012,42560
688800.SH,688800,20231213,92307000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,443880,386180,82012,43060
688800.SH,688800,20231213,92313000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,443880,386320,82012,43760
688800.SH,688800,20231213,92316000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,443890,386320,82212,43760
688800.SH,688800,20231213,92358000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,443890,386400,82212,44560
688800.SH,688800,20231213,92404000,0,0,0,0,0,,,0,0,0,0,0,404000,399000,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399000,0,0,0,0,0,0,0,0,0,2000,1040,0,0,0,0,0,0,0,0,443690,386400,82712,44560
688800.SH,688800,20231213,92407000,0,0,0,0,0,,,0,0,0,0,0,404000,399200,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399200,0,0,0,0,0,0,0,0,0,2000,240,0,0,0,0,0,0,0,0,443690,386580,82712,44960
688800.SH,688800,20231213,92413000,0,0,0,0,0,,,0,0,0,0,0,404000,399200,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399200,0,0,0,0,0,0,0,0,0,2000,240,0,0,0,0,0,0,0,0,443690,386610,82712,45460
688800.SH,688800,20231213,92431000,0,0,0,0,0,,,0,0,0,0,0,404000,399200,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,399200,0,0,0,0,0,0,0,0,0,2000,240,0,0,0,0,0,0,0,0,443590,386610,82912,45460
688800.SH,688800,20231213,92434000,0,0,0,0,0,,,0,0,0,0,0,404000,407200,0,0,0,0,0,0,0,0,0,4819,0,0,0,0,0,0,0,0,0,407200,0,0,0,0,0,0,0,0,0,4819,4841,0,0,0,0,0,0,0,0,443480,390130,83112,54860
688800.SH,688800,20231213,92437000,0,0,0,0,0,,,0,0,0,0,0,404000,407200,0,0,0,0,0,0,0,0,0,4819,0,0,0,0,0,0,0,0,0,407200,0,0,0,0,0,0,0,0,0,4819,8441,0,0,0,0,0,0,0,0,443480,391190,83112,58460
688800.SH,688800,20231213,92443000,0,0,0,0,0,,,0,0,0,0,0,404000,407200,0,0,0,0,0,0,0,0,0,5219,0,0,0,0,0,0,0,0,0,407200,0,0,0,0,0,0,0,0,0,5219,8041,0,0,0,0,0,0,0,0,443300,391190,83512,58460
688800.SH,688800,20231213,92449000,0,0,0,0,0,,,0,0,0,0,0,404000,407200,0,0,0,0,0,0,0,0,0,6459,0,0,0,0,0,0,0,0,0,407200,0,0,0,0,0,0,0,0,0,6459,6801,0,0,0,0,0,0,0,0,442760,391190,84752,58460
688800.SH,688800,20231213,92452000,0,0,0,0,0,,,0,0,0,0,0,404000,407200,0,0,0,0,0,0,0,0,0,6878,0,0,0,0,0,0,0,0,0,407200,0,0,0,0,0,0,0,0,0,6878,6853,0,0,0,0,0,0,0,0,442580,391350,85171,58931
688800.SH,688800,20231213,92455000,0,0,0,0,0,,,0,0,0,0,0,404000,407200,0,0,0,0,0,0,0,0,0,6878,0,0,0,0,0,0,0,0,0,407200,0,0,0,0,0,0,0,0,0,6878,10174,0,0,0,0,0,0,0,0,442580,392390,85171,63252
688800.SH,688800,20231213,92458000,0,0,0,0,0,,,0,0,0,0,0,404000,407200,0,0,0,0,0,0,0,0,0,9178,0,0,0,0,0,0,0,0,0,407200,0,0,0,0,0,0,0,0,0,9178,15661,0,0,0,0,0,0,0,0,441290,394070,87471,71039
688800.SH,688800,20231213,92501000,407700,0,0,29,0,,,10896,444230,407700,407700,407700,404000,407900,408300,408400,408800,408900,409000,409800,410000,412000,412800,800,400,200,900,500,200,500,400,500,400,407700,407200,406900,404900,404000,402100,399200,399000,398200,398100,4591,16321,400,1000,900,400,280,1200,3418,500,446050,393230,78775,67112
688800.SH,688800,20231213,92501000,407700,0,0,29,0,,,10896,444230,407700,407700,407700,404000,407900,408300,408400,408800,408900,409000,409800,410000,412000,412800,800,400,200,900,500,200,500,400,500,400,407700,407200,406900,404900,404000,402100,399200,399000,398200,398100,4591,16321,400,1000,900,400,280,1200,3418,500,446050,393230,78775,67112
688800.SH,688800,20231213,93001000,407200,0,0,33,0,,,30896,1258859,407700,407200,407700,404000,407700,407900,408300,408400,408800,408900,409000,409800,410000,412000,500,800,400,200,900,500,200,500,400,500,407200,406900,404900,404000,402100,399200,399000,398200,398100,397400,912,400,1000,4500,400,280,1200,3418,500,400,445480,388440,80275,50712
688800.SH,688800,20231213,93004000,407200,0,0,42,0,,,34762,1416460,407900,407200,407700,404000,407200,407700,407800,408200,408300,408400,408600,408700,408900,409000,400,5946,200,200,400,200,800,1600,500,200,407100,404900,404000,402100,400100,400000,399200,399100,399000,398200,1000,1000,900,400,200,2000,280,400,1200,3418,440810,387700,92970,49600
688800.SH,688800,20231213,93007000,407200,0,0,52,0,,,36905,1503714,407900,407100,407700,404000,407200,407600,407700,407800,408200,408300,408400,408600,408700,408800,13284,400,6596,200,200,400,200,800,1600,1100,407100,404900,404000,402100,400100,400000,399200,399100,399000,398300,157,1000,900,400,200,2000,280,400,1200,200,434530,387480,129701,47257
688800.SH,688800,20231213,93010000,407100,0,0,62,0,,,39022,1589903,407900,407100,407700,404000,406900,407100,407200,407600,407700,407800,407900,408200,408300,408400,3095,3074,13579,400,11696,200,911,1200,11912,200,404900,404000,402100,400100,400000,399200,399100,399000,398300,398100,1000,900,400,200,2000,280,400,1200,200,500,428630,386520,169332,43482
688800.SH,688800,20231213,93013000,406900,0,0,65,0,,,40387,1645385,407900,404900,407700,404000,404900,406600,406900,407100,407200,407600,407700,407800,407900,408200,1300,900,3130,4063,9867,400,11696,200,911,1200,404000,402100,400100,400000,399200,399100,399000,398300,398100,397400,900,400,200,2000,280,400,1200,200,500,200,426650,386100,191108,46282
688800.SH,688800,20231213,93016000,404900,0,0,93,0,,,45887,1867775,407900,404000,407700,404000,404900,406600,406700,406900,407100,407200,407600,407700,407800,407900,662,900,579,3130,4563,1456,400,11696,200,911,402100,400100,400000,399200,399100,399000,398300,398100,397400,397100,400,200,2000,280,400,1200,200,500,200,500,427470,385740,185538,45382
688800.SH,688800,20231213,93019000,406700,0,0,101,0,,,48887,1989420,407900,404000,407700,404000,404000,404900,406700,406900,407000,407100,407200,407600,407700,407800,800,1500,920,3130,1000,3243,6456,400,7096,200,402200,402100,400100,400000,399200,399100,399000,398300,398100,397400,1900,400,200,2000,280,400,1200,200,500,200,427540,386420,188497,48282
688800.SH,688800,20231213,93022000,406900,0,0,111,0,,,53087,2159588,407900,403900,407700,404000,406900,407100,407200,407600,407700,407900,408200,408300,408400,408600,2650,1243,5856,400,6646,911,200,11912,200,1000,404100,402300,402200,402100,400100,400000,399200,399100,399000,398300,300,1800,1900,400,200,2000,280,400,1200,200,428590,387090,179547,50382
688800.SH,688800,20231213,93025000,404200,0,0,116,0,,,55087,2240482,407900,403900,407700,404000,404400,404600,404800,406700,406800,406900,407100,407200,407600,407700,1801,200,200,1000,2900,2650,743,5856,400,6646,404200,403200,402300,402200,402100,400100,400000,399200,399100,399000,1600,900,1600,1900,400,200,2000,280,400,1200,427900,387810,185148,54082
688800.SH,688800,20231213,93028000,404100,0,0,126,0,,,58487,2377934,407900,403900,407700,404000,403900,404200,404400,404600,406700,406800,406900,407100,407200,407600,850,10299,401,200,1000,2900,2650,400,5856,400,403200,402400,402300,402200,402100,400100,400000,399300,399200,399100,900,200,600,1200,400,200,2000,400,280,400,426770,386960,194354,51382
688800.SH,688800,20231213,93031000,403200,0,0,130,0,,,59287,2410204,407900,403200,407700,404000,403900,404200,404400,404600,406600,406700,406800,406900,407100,407200,3150,2400,401,200,200,1000,800,3250,400,5200,403300,403200,402300,402200,402100,400100,400000,399200,399100,399000,800,500,600,1200,400,200,2000,280,400,1200,427790,386940,184799,51182
688800.SH,688800,20231213,93034000,403900,0,0,156,0,,,66191,2688700,407900,403200,407700,404000,403900,404200,404400,404600,406700,406800,406900,407100,407200,407600,2218,1400,401,200,1000,800,3550,400,5200,400,403200,402300,402200,402100,400100,400000,399200,399100,399000,398300,500,800,200,400,200,2000,280,400,1200,200,428070,386430,182567,49582
688800.SH,688800,20231213,93037000,403200,0,0,157,0,,,66489,2700715,407900,403200,407700,404000,403800,403900,404200,404400,404600,406600,406700,406800,406900,407100,800,2218,1400,401,200,3236,1000,800,3550,900,403300,403200,402300,402200,402100,400100,400000,399200,399100,399000,200,402,600,400,400,200,2000,280,400,1200,427540,386460,187103,49684
688800.SH,688800,20231213,93040000,403200,0,0,161,0,,,67091,2724992,407900,403200,407700,404000,403100,403300,403700,403800,403900,404100,404200,404400,404600,406600,598,400,200,200,2218,400,1400,401,200,3236,402300,402200,402100,400100,400000,399200,399100,399000,398300,398100,400,200,400,200,2000,280,400,1200,200,500,428590,386080,177189,48482
688800.SH,688800,20231213,93043000,402400,0,0,162,0,,,67291,2733040,407900,402400,407700,404000,403300,403700,403900,404100,404600,406600,406700,406800,406900,407100,701,200,2218,400,200,3236,1000,800,3550,400,402100,400200,400100,400000,399200,399100,399000,398300,398100,397100,400,200,400,2000,280,400,1200,200,500,500,429040,385990,173791,48282
688800.SH,688800,20231213,93046000,402100,0,0,163,0,,,67491,2741082,407900,402100,407700,404000,403200,403300,403700,403900,404600,406300,406600,406700,406800,406900,300,701,200,968,200,400,3236,1000,800,3550,402100,400200,400100,400000,399200,399100,399000,398300,398100,397100,200,200,400,2000,280,400,1200,200,500,500,429180,385860,172841,47582
688800.SH,688800,20231213,93049000,402100,0,0,163,0,,,67491,2741082,407900,402100,407700,404000,403200,403300,403700,403900,404500,404600,406300,406600,406700,406800,300,701,200,968,200,200,400,3236,1000,800,402200,402100,400200,400100,400000,399200,399100,399000,398300,398100,200,200,200,400,2000,280,400,1200,200,500,429160,385930,173041,47782
688800.SH,688800,20231213,93052000,402100,0,0,163,0,,,67491,2741082,407900,402100,407700,404000,403200,403300,403700,403900,404500,404600,406300,406600,406700,406800,300,701,200,968,200,200,400,3236,1000,800,402200,402100,400100,400000,399200,399100,399000,398300,398100,397100,200,200,200,2000,280,400,1200,200,500,500,429160,385810,173041,47382
688800.SH,688800,20231213,93055000,403200,0,0,164,0,,,67791,2753178,407900,402100,407700,404000,403300,403700,403900,404500,404600,406300,406600,406700,406800,406900,701,200,968,200,200,400,3236,1000,800,3550,402200,402100,400200,400100,400000,399200,399100,399000,398300,398100,200,200,2200,200,2000,280,400,1200,200,500,429200,386420,172741,50382
688800.SH,688800,20231213,93058000,402100,0,0,166,0,,,68020,2762388,407900,402100,407700,404000,403300,403700,403900,404500,404600,406300,406600,406700,406800,406900,1201,200,968,200,200,400,3236,1000,800,3550,402100,400200,400100,400000,399200,399100,399000,398300,398100,397100,171,2200,400,2000,280,400,1200,200,500,1000,429380,386400,171195,50353
688800.SH,688800,20231213,93101000,402100,0,0,166,0,,,68020,2762388,407900,402100,407700,404000,403200,403300,403700,403900,404500,404600,406300,406600,406700,406800,223,501,200,968,200,200,400,3236,1000,800,402200,402100,400200,400100,400000,399200,399100,399000,398300,398100,400,171,2200,200,2000,280,400,1200,200,500,429480,386220,170518,45553
688800.SH,688800,20231213,93104000,402200,0,0,167,0,,,68220,2770432,407900,402100,407700,404000,403100,403200,403300,403700,403900,404500,404600,406300,406600,406800,200,223,501,200,968,200,200,400,3236,800,402200,400200,400100,400000,399200,399100,399000,398300,398100,397100,200,2200,200,2000,280,400,1200,200,500,1000,429630,386090,169318,45182
688800.SH,688800,20231213,93107000,402200,0,0,168,0,,,68420,2778476,407900,402100,407700,404000,402100,402200,403000,403100,403300,403700,403900,404500,404600,406300,1000,800,4700,200,501,200,968,200,200,400,400200,400100,400000,399800,399200,399100,399000,398300,398100,397100,2200,200,2000,500,280,400,1200,200,500,1000,428690,386170,175395,45482
688800.SH,688800,20231213,93110000,402000,0,0,169,0,,,68620,2786516,407900,402000,407700,404000,401900,402100,402200,403000,403100,403300,403700,403900,404500,404600,800,1000,800,4700,200,501,200,968,200,200,400500,400300,400200,400100,400000,399800,399200,399100,399000,398300,600,900,2200,400,2000,500,280,400,1200,200,428590,386680,175995,47182
688800.SH,688800,20231213,93113000,400000,0,0,179,0,,,74920,3038631,407900,400000,407700,404000,400000,400200,400300,400500,401600,401700,401800,401900,402000,402100,1800,800,200,400,1882,200,400,800,1000,4000,399800,399200,399100,399000,398300,398100,397100,397000,396600,396400,500,280,400,1200,200,500,1000,679,200,200,427190,384670,185477,41082
688800.SH,688800,20231213,93116000,400300,0,0,193,0,,,77793,3153536,407900,399700,407700,404000,401700,401800,401900,402000,402100,402200,403000,403300,403700,403900,200,400,800,1000,4000,800,4700,501,200,968,400300,400200,400100,400000,399800,399700,399200,399100,399000,398300,4800,800,1300,153,977,200,280,600,1200,200,427970,387180,180195,49012
688800.SH,688800,20231213,93119000,400300,0,0,201,0,,,79963,3240498,407900,399700,407700,404000,401600,401700,401800,401900,402000,402100,402200,403000,403300,403700,100,200,400,800,1000,4000,800,4700,501,200,400300,400200,400100,400000,399800,399700,399200,399100,399000,398300,4730,800,1300,153,200,200,280,600,1200,200,427950,387440,180295,52165
688800.SH,688800,20231213,93122000,400400,0,0,202,0,,,80163,3248506,407900,399700,407700,404000,401400,401500,401600,401700,401800,401900,402000,402100,402200,403000,200,600,100,200,400,800,1000,3000,800,4700,400400,400300,400200,400100,400000,399800,399700,399200,399100,399000,1200,5130,800,1300,153,200,200,280,600,1200,427980,387950,180095,54665
688800.SH,688800,20231213,93125000,400400,0,0,203,0,,,81163,3288546,407900,399700,407700,404000,401200,401300,401400,401500,401600,401700,401800,402100,402200,403000,400,200,200,600,100,200,400,3000,800,4700,400400,400300,400200,400100,400000,399800,399700,399200,399100,399000,400,5130,800,1300,153,200,200,280,400,1200,428150,387730,178895,53665
